Intuition_Encoded,Age,Income,Employment_Status,High_Expectation,Industry_Experience,Highest_Degree_Ordinal,Hours_Learning_Weekly,Months_Programming,Money_Spent,Count_Learning_Methods,Count_Online_Resources,In-person Events,Listen_Podcasts,Youtube_Channels,Months_Finding_New_Job,Laid_Off_Potential,Replacable_Job_Potential,Study_Field_Computer-related,Study_Field_Not applicable,Study_Field_Other Science & Engineering,Study_Field_Others,Field_Working_Education,Field_Working_Others,Field_Working_Self-employed,Field_Working_Software development and IT,Field_Working_unemployed,Job_Status_Expecation(Objective2),Job_Status_Income(Objective1)
3.0,24.0,0.0,0.0,1.0,0.0,6.0,15.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,24.0,0.0,0.0,1.0,0.0,4.0,15.0,2.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,21.0,0.0,0.0,1.0,0.0,6.0,1.0,24.0,0.0,2.0,5.0,0.0,0.0,0.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
1.0,21.0,0.0,0.0,1.0,0.0,6.0,50.0,18.0,44.0,3.0,3.0,0.0,1.0,1.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,17.0,0.0,0.0,1.0,0.0,6.0,1.0,10.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,21.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,200.0,2.0,2.0,0.0,0.0,3.0,24.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,22.0,0.0,0.0,1.0,0.0,4.0,12.0,3.0,500.0,1.0,3.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,19.0,0.0,0.0,1.0,0.0,6.0,20.0,1.0,15.0,2.0,7.0,0.0,0.0,9.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,20.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,27.0,0.0,0.0,1.0,0.0,6.0,30.0,5.0,0.0,1.0,4.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,0.0,0.0,1.0,1.0,0.0,6.0,20.0,6.0,0.0,1.0,3.0,0.0,0.0,2.0,24.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,17.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,18.0,0.0,1.0,1.0,0.0,6.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
3.0,29.0,0.0,0.0,1.0,0.0,4.0,15.0,1.0,70.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3
3.0,27.0,0.0,0.0,1.0,0.0,6.0,30.0,13.0,0.0,2.0,5.0,1.0,0.0,7.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,18.0,0.0,0.0,0.0,0.0,0.0,55.0,8.0,0.0,3.0,1.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,19.0,0.0,0.0,1.0,0.0,6.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3
3.0,21.0,0.0,0.0,1.0,0.0,6.0,21.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,24.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,31.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,5.0,3.0,0.0,0.0,1.0,7.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,18.0,0.0,0.0,1.0,0.0,6.0,8.0,2.0,40.0,3.0,3.0,0.0,0.0,3.0,24.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,18.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,21.0,0.0,0.0,1.0,0.0,4.0,14.0,22.0,50.0,3.0,5.0,0.0,0.0,10.0,24.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3
3.0,23.0,0.0,0.0,1.0,0.0,4.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,25.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,3.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,19.0,0.0,0.0,1.0,0.0,6.0,35.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,23.0,0.0,1.0,1.0,0.0,6.0,10.0,9.0,0.0,3.0,5.0,0.0,0.0,8.0,18.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3.0,19.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,4.0,4.0,0.0,0.0,5.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3
3.0,16.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,30.0,0.0,1.0,0.0,0.0,6.0,14.0,2.0,0.0,2.0,8.0,0.0,0.0,4.0,4.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,0.0,3.0,4.0,0.0,0.0,7.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,13.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,25.0,0.0,0.0,0.0,0.0,4.0,20.0,3.0,100.0,2.0,3.0,0.0,0.0,0.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
4.0,20.0,0.0,0.0,0.0,0.0,6.0,1.0,48.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,19.0,0.0,0.0,0.0,0.0,6.0,2.0,36.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,15.0,0.0,0.0,1.0,0.0,6.0,18.0,24.0,50.0,5.0,8.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
1.0,22.0,0.0,0.0,0.0,0.0,4.0,30.0,13.0,204.0,3.0,7.0,0.0,0.0,3.0,24.0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3
3.0,27.0,0.0,1.0,0.0,0.0,3.0,12.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
3.0,20.0,0.0,0.0,1.0,0.0,6.0,40.0,20.0,100.0,3.0,5.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,22.0,0.0,0.0,0.0,0.0,4.0,5.0,10.0,1500.0,2.0,3.0,0.0,0.0,5.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,3.0,9.0,1.0,0.0,4.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3.0,33.0,0.0,1.0,0.0,1.0,2.0,4.0,120.0,0.0,7.0,4.0,1.0,1.0,2.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3
3.0,19.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,17.0,0.0,0.0,0.0,0.0,6.0,7.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,26.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3
3.0,18.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,22.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,214.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,14.0,0.0,0.0,0.0,0.0,6.0,30.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,15.0,0.0,0.0,0.0,0.0,6.0,5.0,14.0,0.0,3.0,3.0,1.0,0.0,2.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,18.0,0.0,0.0,1.0,0.0,6.0,5.0,30.0,0.0,4.0,8.0,0.0,0.0,8.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,52.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,23.0,0.0,0.0,1.0,0.0,6.0,60.0,18.0,100.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,22.0,0.0,0.0,0.0,0.0,4.0,8.0,6.0,22.0,2.0,9.0,0.0,0.0,6.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3
3.0,19.0,0.0,0.0,0.0,0.0,6.0,20.0,3.0,0.0,1.0,3.0,0.0,0.0,6.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,17.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,17.0,0.0,0.0,0.0,0.0,6.0,21.0,3.0,0.0,2.0,4.0,1.0,0.0,4.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,18.0,0.0,0.0,1.0,0.0,6.0,10.0,12.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,17.0,0.0,0.0,1.0,0.0,6.0,3.0,7.0,160.0,2.0,7.0,0.0,0.0,2.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,31.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,160.0,1.0,3.0,0.0,0.0,1.0,24.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
3.0,17.0,0.0,0.0,1.0,0.0,6.0,30.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3
1.0,15.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,19.0,0.0,0.0,0.0,0.0,6.0,6.0,18.0,50.0,2.0,5.0,0.0,0.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,29.0,0.0,0.0,1.0,0.0,4.0,8.0,16.0,300.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,24.0,0.0,0.0,1.0,0.0,4.0,20.0,24.0,0.0,2.0,5.0,0.0,0.0,9.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,19.0,0.0,0.0,1.0,0.0,4.0,9.0,2.0,0.0,2.0,5.0,0.0,0.0,3.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,16.0,0.0,0.0,0.0,0.0,6.0,30.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,18.0,0.0,0.0,0.0,0.0,6.0,35.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3
3.0,42.0,0.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3.0,43.0,0.0,1.0,0.0,1.0,6.0,4.0,48.0,0.0,2.0,2.0,0.0,0.0,0.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3
3.0,20.0,0.0,0.0,1.0,0.0,4.0,36.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3
3.0,20.0,0.0,0.0,1.0,0.0,6.0,6.0,1.2,0.0,1.0,2.0,0.0,0.0,1.0,24.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,18.0,0.0,0.0,0.0,0.0,6.0,40.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,40.0,0.0,0.0,1.0,0.0,4.0,25.0,24.0,40.0,4.0,5.0,1.0,1.0,2.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,21.0,0.0,0.0,0.0,0.0,4.0,1.0,24.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3
3.0,26.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3.0,17.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,5.0,1.0,4.0,0.0,1.0,5.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,24.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,100.0,2.0,5.0,0.0,0.0,2.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,20.0,0.0,0.0,0.0,0.0,4.0,1.0,24.0,0.0,3.0,2.0,0.0,0.0,0.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,19.0,0.0,0.0,1.0,0.0,6.0,25.0,3.0,0.0,3.0,4.0,0.0,0.0,1.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
1.0,20.0,0.0,0.0,0.0,0.0,6.0,8.0,22.0,0.0,5.0,4.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,22.0,0.0,0.0,0.0,0.0,4.0,30.0,24.0,100.0,2.0,2.0,0.0,0.0,1.0,0.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,19.0,0.0,0.0,1.0,0.0,6.0,30.0,36.0,300.0,6.0,5.0,1.0,0.0,1.0,0.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3
1.0,22.0,0.0,0.0,0.0,0.0,4.0,5.0,60.0,0.0,2.0,5.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,16.0,0.0,0.0,1.0,0.0,6.0,25.0,24.0,0.0,4.0,6.0,0.0,0.0,3.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,19.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,24.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,24.0,0.0,0.0,1.0,0.0,4.0,10.0,6.0,0.0,2.0,6.0,0.0,0.0,7.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3
1.0,20.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,20.0,0.0,0.0,1.0,0.0,6.0,30.0,6.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,15.0,0.0,0.0,1.0,0.0,6.0,21.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,21.0,0.0,0.0,0.0,0.0,6.0,24.0,25.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,35.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3
3.0,21.0,0.0,0.0,1.0,0.0,4.0,40.0,3.0,0.0,3.0,6.0,0.0,0.0,6.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,100.0,2.0,3.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,45.0,0.0,0.0,1.0,0.0,6.0,30.0,24.0,200.0,3.0,3.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
1.0,21.0,0.0,0.0,1.0,0.0,6.0,4.0,1.0,25.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,18.0,0.0,0.0,1.0,0.0,6.0,15.0,6.0,0.0,2.0,7.0,0.0,1.0,6.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,18.0,0.0,1.0,1.0,0.0,6.0,5.0,24.0,0.0,4.0,6.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
3.0,33.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,36.0,0.0,1.0,1.0,0.0,4.0,10.0,4.0,15000.0,2.0,7.0,0.0,0.0,4.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
3.0,23.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,18.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,24.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,19.0,0.0,0.0,0.0,0.0,4.0,10.0,4.0,60.0,1.0,3.0,0.0,0.0,1.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,3.0,3.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
1.0,17.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,10.0,1.0,3.0,0.0,0.0,4.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,14.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,19.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,24.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,21.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,3.0,4.0,0.0,0.0,2.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,18.0,0.0,0.0,1.0,0.0,6.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3
3.0,18.0,0.0,0.0,0.0,0.0,4.0,14.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3
3.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,2.0,5.0,0.0,0.0,5.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,17.0,0.0,0.0,1.0,0.0,6.0,8.0,12.0,0.0,1.0,5.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,24.0,0.0,0.0,0.0,0.0,4.0,43.0,13.0,10.0,2.0,7.0,1.0,1.0,10.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
